country,cluster_id,year.x,year.y,lat,lon,lsms_id.x,lsms_id.y,diff_of_index,index_of_diff,asset_index.x,asset_index.y,n
et,07010300404,2011,2015,8.17949664228,37.9272178152,et_07010300404_2011,et_07010300404_2015,-0.1470954737041553,1.0626414480685271,-1.1886036972175105,-1.335699170921666,6
et,07010800701,2011,2015,7.81991142387,37.828597498,et_07010800701_2011,et_07010800701_2015,0.09326749133493124,-0.29065942457571387,-1.7117581155964852,-1.618490624261554,3
et,07011202605,2011,2015,8.13327890849,38.2086730522,et_07011202605_2011,et_07011202605_2015,-0.5274982115625071,-0.0214526450343966,-1.720709072300377,-2.248207283862884,3
et,07020200105,2011,2015,7.6926289959,37.7336160957,et_07020200105_2011,et_07020200105_2015,0.10262901956929042,0.453930490225838,0.3296822214699444,0.43231124103923485,3
et,07020501302,2011,2015,7.17430039499,37.9492676831,et_07020501302_2011,et_07020501302_2015,-0.19853519475731196,-0.3537722845734263,-1.859402667874359,-2.057937862631671,4
et,07021001401,2011,2015,7.51326045706,37.6461378355,et_07021001401_2011,et_07021001401_2015,0.38711347730162554,0.21649965042463012,-2.2069851133057403,-1.8198716360041145,5
et,07030200501,2011,2015,7.37676330298,37.8935648714,et_07030200501_2011,et_07030200501_2015,0.8001778480133019,0.0812391592702261,-1.7877720662440861,-0.9875942182307843,4
et,07030600204,2011,2015,7.442807492,37.8659104876,et_07030600204_2011,et_07030600204_2015,0.1800855142862515,0.16212656370912393,-1.430805322815431,-1.2507198085291793,3
et,07041200908,2011,2015,6.93084850884,38.595896045,et_07041200908_2011,et_07041200908_2015,1.3987818097286109,0.2509110707961102,-2.29123829837303,-0.8924564886444192,3
et,07041700202,2011,2015,6.65580676267,38.3245737951,et_07041700202_2011,et_07041700202_2015,0.13822444051568594,0.7320349330786851,-2.1796800339748312,-2.0414555934591454,6
et,07050100907,2011,2015,6.27761186614,38.3115215185,et_07050100907_2011,et_07050100907_2015,-0.20444311925013636,0.2027848321439783,-2.212536053510407,-2.416979172760543,4
et,07050201705,2011,2015,6.13878361273,38.2843372409,et_07050201705_2011,et_07050201705_2015,0.2906378565997071,-0.2399847109225597,-1.7765641260834069,-1.4859262694836997,4
et,07050302201,2011,2015,5.98301240509,38.1616652609,et_07050302201_2011,et_07050302201_2015,-1.1031167258486565,-0.24803798642348085,-0.5235894191337856,-1.626706144982442,4
et,07050601303,2011,2015,5.94525407784,38.322510837,et_07050601303_2011,et_07050601303_2015,0.4879772874035289,1.2666258448710963,-0.06106958431611768,0.42690770308741127,3
et,07060201501,2011,2015,6.94992604668,37.8864940524,et_07060201501_2011,et_07060201501_2015,-0.029106182169120264,0.8074526191108692,-1.8203293324734495,-1.8494355146425698,5
et,07060500601,2011,2015,6.90210116638,37.7348762189,et_07060500601_2011,et_07060500601_2015,-0.006225534238473662,-0.046561063091560356,-1.9826576585406679,-1.9888831927791415,4
et,07070302101,2011,2015,6.13630868631,36.6759763471,et_07070302101_2011,et_07070302101_2015,0.0314128601337463,0.3419442448229278,-2.0235800621935445,-1.9921672020597985,3
et,07080100401,2011,2015,7.82727102592,35.3924934526,et_07080100401_2011,et_07080100401_2015,0.6930149430687028,0.01550933259235251,-1.6426508277868914,-0.9496358847181887,5
et,07090200503,2011,2015,7.67211701378,35.8400122926,et_07090200503_2011,et_07090200503_2015,0.3720541021363551,0.145876637046981,-2.1415169715851063,-1.7694628694487513,5
et,07090500303,2011,2015,7.31318183469,36.5951905108,et_07090500303_2011,et_07090500303_2015,0.25604269425903325,0.028678877136499782,-2.1172823683967956,-1.8612396741377624,9
et,07090600104,2011,2015,7.11090917192,36.4669773812,et_07090600104_2011,et_07090600104_2015,0.43805367254835675,-0.2912249274314689,-0.2675234336803453,0.1705302388680114,3
et,07090701501,2011,2015,6.98589410147,36.4255203181,et_07090701501_2011,et_07090701501_2015,0,0.26317882886886185,-2.159443704277635,-2.159443704277635,3
et,07100100403,2011,2015,6.63095001102,36.7852027008,et_07100100403_2011,et_07100100403_2015,-4.06263404586386,-2.1855110078497386,1.7800775497859622,-2.2825564960778983,3
et,07100800105,2011,2015,6.29109687243,37.4818442988,et_07100800105_2011,et_07100800105_2015,1.5743025611968375,1.4721742456672173,-0.7243482182615649,0.8499543429352728,3
et,07100901703,2011,2015,6.23385511377,37.3456169058,et_07100901703_2011,et_07100901703_2015,0.27714980618946533,0.6190450998758925,-2.3992382186993226,-2.122088412509857,6
et,07101202901,2011,2015,5.94989088571,37.1552324163,et_07101202901_2011,et_07101202901_2015,0.1224992607791132,0.43509805879836805,-2.402575241915545,-2.2800759811364317,7
et,07110100201,2011,2015,7.14547506346,35.4611988078,et_07110100201_2011,et_07110100201_2015,-0.3528561062282638,0.39289909504484866,-1.632281217717257,-1.9851373239455208,4
et,07110301302,2011,2015,6.91411343602,35.6303215499,et_07110301302_2011,et_07110301302_2015,0.053969682989828925,0.231761668114087,-1.9545821238016252,-1.9006124408117964,9
et,07110400302,2011,2015,6.94902910992,35.772021814,et_07110400302_2011,et_07110400302_2015,0.38817883334365494,0.312949513164455,-0.8721307524771472,-0.4839519191334922,4
et,07110401603,2011,2015,6.8069212678,35.801596385,et_07110401603_2011,et_07110401603_2015,0.5935179012424605,0.30519179474259794,-2.3317660617974885,-1.7382481605550282,4
et,07110800501,2011,2015,6.2600677475,35.2645547968,et_07110800501_2011,et_07110800501_2015,0.05645742291159052,0.5428042143758464,-2.1072740574508266,-2.050816634539236,7
et,07120100102,2011,2015,7.97698683396,37.4779072445,et_07120100102_2011,et_07120100102_2015,-0.07868292027387942,1.0294750173126013,-1.131576260455586,-1.2102591807294654,3
et,07120102802,2011,2015,7.73169598877,37.4985838007,et_07120102802_2011,et_07120102802_2015,0.4103321824706448,0.1214359136432881,-2.008027987873527,-1.5976958054028825,8
et,07130102505,2011,2015,5.74709706037,37.8508868358,et_07130102505_2011,et_07130102505_2015,0.38909846157673544,0.902790356907447,-1.8228011697299669,-1.4337027081532314,5
et,07140100402,2011,2015,5.60315524467,37.6030634072,et_07140100402_2011,et_07140100402_2015,0.04912009929214073,0.207183145254742,-2.1429931399637367,-2.0938730406715957,4
et,07150100704,2011,2015,5.49534488804,37.5518429316,et_07150100704_2011,et_07150100704_2015,-0.4874029016390716,0.4767883205569592,-1.6682953303370052,-2.1556982319760767,3
et,07150102609,2011,2015,5.29947726643,37.4826182904,et_07150102609_2011,et_07150102609_2015,0.1710368387128206,0.3874000756216194,-2.3475973838454376,-2.176560545132617,4
et,07150104404,2011,2015,5.25295513188,37.4271768268,et_07150104404_2011,et_07150104404_2015,-0.2613100216767605,-0.03563391928051234,-1.9334832075193202,-2.1947932291960806,6
et,07160100803,2011,2015,5.64655886803,37.3818910811,et_07160100803_2011,et_07160100803_2015,0.026803846333520138,-0.19725761342722944,-2.0202156798691537,-1.9934118335356334,3
et,07160101705,2011,2015,5.63928393085,37.3823169626,et_07160101705_2011,et_07160101705_2015,0.39900207810505983,0.3089724471548241,-2.1870979724111463,-1.7880958943060865,4
et,07170100103,2011,2015,7.14637860111,36.8971397399,et_07170100103_2011,et_07170100103_2015,0.2078210530623984,-0.12475487465434076,-2.080850337228898,-1.8730292841664995,4
et,07170200104,2011,2015,7.0587043433,37.1757686301,et_07170200104_2011,et_07170200104_2015,0.3580493326639814,0.6671385317593965,-0.194762730703751,0.1632866019602304,3
et,07170200803,2011,2015,7.09924325001,37.128257018,et_07170200803_2011,et_07170200803_2015,-0.25758112274785394,-0.044864700766066315,-2.0391279522523167,-2.2967090750001704,5
et,07170301401,2011,2015,6.94302150261,37.2950167052,et_07170301401_2011,et_07170301401_2015,-0.08586637784637122,0.248397174226321,-1.386571015078651,-1.4724373929250223,4
et,07170402501,2011,2015,7.03607701317,37.3092790736,et_07170402501_2011,et_07170402501_2015,0.465888622128484,-0.1657890525846814,-1.8888955420287958,-1.423006919900312,8
et,07180100101,2011,2015,6.36391514169,36.5892168406,et_07180100101_2011,et_07180100101_2015,0.14529625459986265,0.21505503642902518,-2.1533678638118303,-2.0080716092119677,8
et,07180101001,2011,2015,6.33301035552,36.6032685349,et_07180101001_2011,et_07180101001_2015,0.09047000874509543,0.03061007242202102,-1.9316104713685411,-1.8411404626234456,6
et,07180102302,2011,2015,6.2656349463,36.6109388136,et_07180102302_2011,et_07180102302_2015,-0.09275861257478046,-0.08576052440282331,-1.3756475796546634,-1.4684061922294438,4
et,07190100701,2011,2015,7.15974968202,36.836041539,et_07190100701_2011,et_07190100701_2015,-0.4263560378814069,-0.5224675811661574,-1.6255507917119478,-2.0519068295933547,6
et,07190102302,2011,2015,7.09517484082,36.6553017363,et_07190102302_2011,et_07190102302_2015,0.030313678587011395,0.09125062314340998,-2.3541087355667867,-2.323795056979775,4
et,07200500107,2011,2015,7.79349904803,38.2505601834,et_07200500107_2011,et_07200500107_2015,-0.30984355226055477,0.08612633013734891,-0.42352935508181466,-0.7333729073423695,4
et,07200800805,2011,2015,7.65816033645,38.0946319154,et_07200800805_2011,et_07200800805_2015,0.5632037370345315,0.19647228736144529,-2.5687654540334526,-2.0055617169989213,4
et,07210106202,2011,2015,7.27673837537,38.1157382755,et_07210106202_2011,et_07210106202_2015,0.21342672340308486,-0.07613865193253373,-1.9697313113975,-1.756304587994415,7
et,12010100401,2011,2015,8.40007079517,33.938508848,et_12010100401_2011,et_12010100401_2015,-0.4698759626994124,0.13403442720663977,-1.9780830766869955,-2.447959039386408,6
et,12010200401,2011,2015,8.00671193105,34.5566341877,et_12010200401_2011,et_12010200401_2015,0.8535814034942375,1.3190322953366174,-1.5665613031360175,-0.71297989964178,5
et,12010200901,2011,2015,7.83013692022,34.5080541478,et_12010200901_2011,et_12010200901_2015,-0.39817740311221095,0.34899245084736585,-2.1901221060852887,-2.5882995091974994,8
et,12020101701,2011,2015,8.27575877219,33.980758515,et_12020101701_2011,et_12020101701_2015,0.48530578067266367,0.5722699791505763,-1.7816702203225845,-1.2963644396499208,4
et,12020300401,2011,2015,8.39200458575,33.4683567701,et_12020300401_2011,et_12020300401_2015,-0.1760606931936733,-0.2664032332895011,-2.2001761018218904,-2.3762367950155636,5
et,12030100704,2011,2015,7.22604668328,35.2944712687,et_12030100704_2011,et_12030100704_2015,0.40948280881408355,0.45464662886248525,-1.8744800252924732,-1.4649972164783895,3
et,12030201002,2011,2015,7.27442629343,35.2563379766,et_12030201002_2011,et_12030201002_2015,0.3556106544418618,0.6937285738009146,-1.320039146348497,-0.9644284919066353,8
et,12040101602,2011,2015,8.19726994714,34.2016617219,et_12040101602_2011,et_12040101602_2015,0.624503531605086,1.251383706924516,-2.4634517780789977,-1.8389482464739118,3
et,13010100303,2011,2015,9.33809911164,42.0999509753,et_13010100303_2011,et_13010100303_2015,0.8571266295308948,0.947192426704173,-0.4521067235488246,0.40501990598207027,6
et,13010100405,2011,2015,9.37107710036,42.1031932694,et_13010100405_2011,et_13010100405_2015,-0.15520962360628884,-0.1582379743807465,0.3656135609882893,0.21040393738200044,5
et,13010100601,2011,2015,9.31507331624,42.1446521473,et_13010100601_2011,et_13010100601_2015,0.3658575908076939,0.09223491024632985,-1.1384993796496907,-0.7726417888419967,7
et,13010100905,2011,2015,9.33257557657,42.2485029939,et_13010100905_2011,et_13010100905_2015,0.7437035790065103,-0.04598894874877738,-1.351715198318933,-0.6080116193124226,4
et,13010101103,2011,2015,9.3102972075,42.1842178725,et_13010101103_2011,et_13010101103_2015,0.1748264663881535,0.8432214165434397,-2.2720914878515885,-2.097265021463435,10
et,13010101405,2011,2015,9.26445855436,42.1477441163,et_13010101405_2011,et_13010101405_2015,0.8111358248708509,1.249539032195569,-1.9058662494968042,-1.0947304246259533,4
et,13010101603,2011,2015,9.2463064163,42.2173944859,et_13010101603_2011,et_13010101603_2015,0.88562697596342,1.0712036677553578,-1.9479538715939224,-1.0623268956305023,8
et,15010200404,2011,2015,9.55192525075,41.7853673729,et_15010200404_2011,et_15010200404_2015,1.7877974523348499,2.3665209612691966,-1.1783425184073935,0.6094549339274565,3
et,15010200704,2011,2015,9.47303240515,41.7186492241,et_15010200704_2011,et_15010200704_2015,1.7537818605279754,1.2318235559449693,-2.1637872044636084,-0.41000534393563326,3
et,15010201002,2011,2015,9.51321818808,41.8161343197,et_15010201002_2011,et_15010201002_2015,0.7369992617238453,0.176096089529529,-2.3687128804197704,-1.6317136186959251,5
et,15010201201,2011,2015,9.56898165487,41.8673487349,et_15010201201_2011,et_15010201201_2015,0.30649392299059575,1.5283381352299845,-1.649003848896395,-1.3425099259057993,4
et,15010201401,2011,2015,9.5268552421,41.940878737,et_15010201401_2011,et_15010201401_2015,0.7597731311798941,1.2444594775840272,-2.482942211904604,-1.72316908072471,4
et,15010201605,2011,2015,9.55091666159,42.0823653656,et_15010201605_2011,et_15010201605_2015,0.5852179893964979,1.1691253203788674,-2.2040398329390998,-1.6188218435426016,3
et,15010201805,2011,2015,9.56789007387,41.9822667431,et_15010201805_2011,et_15010201805_2015,0.9150549372140329,1.1899332813790982,-2.4809749765124467,-1.5659200392984136,6
et,15010202801,2011,2015,9.63095228353,42.146104574,et_15010202801_2011,et_15010202801_2015,0.573125300451834,1.2048292008582127,-1.4580125207430672,-0.8848872202912332,4
et,15010203102,2011,2015,9.74677172525,42.3089673942,et_15010203102_2011,et_15010203102_2015,0.8083889394712732,1.6477476717780342,-2.1462579902328205,-1.3378690507615474,3
mw,10101215,2010,2016,-9.50446033477783,33.2302017211914,mw_10101215_2010,mw_10101215_2016,0.34799988132988263,0.1892682862287119,-1.3653928499806895,-1.017392968650807,10
mw,10103414,2010,2016,-9.97159957885742,33.3739013671875,mw_10103414_2010,mw_10103414_2016,0.62652233396158,0.11862943110972055,-0.8882464104407048,-0.2617240764791248,14
mw,10220103,2010,2016,-9.9753999710083,33.9259986877441,mw_10220103_2010,mw_10220103_2016,0.54798053748787,-0.0932498542235068,-0.8007323048211,-0.25275176733323,12
mw,10302010,2010,2016,-11.96399974823,34.0768013000488,mw_10302010_2010,mw_10302010_2016,0.1246793621788796,0.25813646681506885,-0.6525080592660931,-0.5278286970872136,13
mw,10308636,2010,2016,-11.5363998413086,34.2779998779297,mw_10308636_2010,mw_10308636_2016,0.17446983121096413,-0.20784532610091633,-0.48725822095534277,-0.3127883897443786,12
mw,10502268,2010,2016,-11.2849998474121,33.7784996032715,mw_10502268_2010,mw_10502268_2016,0.22008389815542406,0.03443352115455971,-0.5247646511130922,-0.3046807529576681,12
mw,10505310,2010,2016,-11.3125,33.4799003601074,mw_10505310_2010,mw_10505310_2016,0.3085886467219588,-0.156224045978717,-0.7843720622204459,-0.47578341549848707,15
mw,10732192,2010,2016,-11.407600402832,33.9948997497559,mw_10732192_2010,mw_10732192_2016,-0.48060867573394084,0.23476137793431917,1.2801023047168358,0.799493628982895,5
mw,10734370,2010,2016,-11.4329996109009,34.0234985351563,mw_10734370_2010,mw_10734370_2016,0.2818540650004258,0.46136582310752905,1.0375815796061478,1.3194356446065736,7
mw,10735173,2010,2016,-11.4668998718262,34.0078010559082,mw_10735173_2010,mw_10735173_2016,0.298830732399164,0.3112581202455136,2.0307493341888945,2.3295800665880586,5
mw,10744649,2010,2016,-11.4736003875732,34.0150985717773,mw_10744649_2010,mw_10744649_2016,1.1365914614915191,1.5501221491196737,0.11519234328251979,1.2517838047740388,7
mw,10746033,2010,2016,-11.4608001708984,33.9738998413086,mw_10746033_2010,mw_10746033_2016,0.034111893506935026,0.4425412745458849,0.25547850127497823,0.28959039478191323,11
mw,20111718,2010,2016,-13.3487997055054,33.4403991699219,mw_20111718_2010,mw_20111718_2016,-0.2708103869911652,0.061697062823262525,-0.6630328233213544,-0.9338432103125196,10
mw,20112661,2010,2016,-12.8816003799438,33.7267990112305,mw_20112661_2010,mw_20112661_2016,0.3353982449710947,0.10968566879622818,-1.2260887166296264,-0.8906904716585315,15
mw,20205207,2010,2016,-13.3500003814697,34.2705001831055,mw_20205207_2010,mw_20205207_2016,0.2739977861629227,0.0864868465244385,-1.4205562998377015,-1.146558513674779,12
mw,20206362,2010,2016,-13.2740001678467,34.1403999328613,mw_20206362_2010,mw_20206362_2016,0.45112390525400203,0.026223259379269007,-1.0092412192089728,-0.5581173139549707,12
mw,20303065,2010,2016,-13.2305002212524,34.0093002319336,mw_20303065_2010,mw_20303065_2016,0.2991946001286192,0.2151160360235425,-1.1534821548990086,-0.8542875547703894,12
mw,20306557,2010,2016,-13.3313999176025,33.8581008911133,mw_20306557_2010,mw_20306557_2016,0.005155228153485125,-0.022954663913863235,-0.9565753063673662,-0.9514200782138811,14
mw,20404032,2010,2016,-13.7468996047974,34.163200378418,mw_20404032_2010,mw_20404032_2016,0.05862475612152084,-0.1429551586784832,-1.1473008246329717,-1.088676068511451,13
mw,20404575,2010,2016,-13.7920999526978,34.1601982116699,mw_20404575_2010,mw_20404575_2016,-0.12189974495172085,0.08974487556611721,-0.8867901214823226,-1.0086898664340436,13
mw,20407398,2010,2016,-13.6361999511719,33.7489013671875,mw_20407398_2010,mw_20407398_2016,-0.24141659249794636,0.13653821675388286,-1.1051214688435058,-1.3465380613414524,14
mw,20407481,2010,2016,-13.5076999664307,33.7375984191895,mw_20407481_2010,mw_20407481_2016,0.3059957946944746,0.38146450807110566,-0.43625568924158054,-0.13025989454710593,13
mw,20508349,2010,2016,-13.4883003234863,34.2613983154297,mw_20508349_2010,mw_20508349_2016,0.3626004900477564,0.49646403948171913,-0.7676855350704921,-0.4050850450227357,11
mw,20601626,2010,2016,-14.0754995346069,33.9183006286621,mw_20601626_2010,mw_20601626_2016,-0.047521836305721404,0.30000832742164263,0.7207725978900937,0.6732507615843724,11
mw,20603090,2010,2016,-14.2600002288818,33.7983016967773,mw_20603090_2010,mw_20603090_2016,-0.0014430233614109401,0.19597727330423814,-1.2453544348397512,-1.246797458201162,13
